wordID,docIDs,frequencies,hitlists
521,1;6;8;10;11;13;18,3;1;2;1;1;2;1,"0, 623|0, 859|0, 900;0, 780;0, 415|0, 481;0, 276;0, 1320;0, 1003|0, 1241;0, 322"
522,1;6,1;3,"0, 625;0, 49|0, 864|0, 898"
523,1;10;14;15,1;1;1;1,"0, 627;0, 294;0, 672;0, 361"
524,1;5;8;14;15;19,2;2;1;1;2;1,"0, 628|0, 1228;0, 583|0, 766;0, 655;0, 95;0, 272|0, 529;0, 1539"
525,1,1,"0, 632"
526,1,1,"0, 634"
527,1;5;7;8;12;13;19,1;1;1;3;2;2;2,"0, 652;0, 106;0, 1256;0, 486|0, 567|0, 1167;0, 162|0, 568;0, 474|0, 654;0, 90|0, 1704"
528,1;5;6;7;11;12;13;14;15;16,2;1;5;5;2;1;1;2;2;5,"0, 655|0, 1071;0, 776;0, 305|0, 660|0, 754|0, 1178|0, 1353;0, 373|0, 801|0, 973|0, 1064|0, 1212;0, 183|0, 877;0, 18;0, 183;0, 661|0, 682;0, 498|0, 572;0, 217|0, 913|0, 949|0, 1014|0, 1048"
529,1,1,"0, 657"
530,1;11;12,2;1;1,"0, 662|0, 896;0, 190;0, 274"
531,1,2,"0, 683|0, 707"
532,1;2;13,1;1;2,"0, 686;0, 851;0, 541|0, 882"
533,1;2;5;13,1;1;2;1,"0, 687;0, 702;0, 242|0, 260;0, 1157"
534,1;4;15,2;2;1,"0, 700|0, 1188;0, 301|0, 308;0, 42"
535,1,2,"0, 703|0, 714"
536,1;7;10;13;17,3;2;1;1;1,"0, 706|0, 1034|0, 1141;0, 933|0, 991;0, 782;0, 222;0, 9"
537,1,1,"0, 709"
538,1;2,1;1,"0, 711;0, 588"
539,1;13,1;2,"0, 712;0, 235|0, 456"
540,1;2;4;15;16,2;2;1;1;1,"0, 719|0, 1205;0, 418|0, 525;0, 23;0, 323;0, 969"
541,1,3,"0, 720|0, 1167|0, 1201"
542,1;13,1;1,"0, 724;0, 525"
543,1,1,"0, 728"
544,1,1,"0, 729"
545,1;18,2;1,"0, 731|0, 1165;0, 420"
546,1,1,"0, 733"
547,1;2,1;2,"0, 736;0, 196|0, 714"
548,1;18;19,1;2;2,"0, 737;0, 113|0, 128;0, 1948|0, 1966"
549,1;12,1;1,"0, 743;0, 480"
550,1,1,"0, 753"
551,1;6;7;10;11;12;13;16,3;2;3;2;1;1;3;3,"0, 754|0, 873|0, 942;0, 264|0, 730;0, 466|0, 505|0, 1168;0, 410|0, 462;0, 1060;0, 75;0, 615|0, 805|0, 964;0, 335|0, 420|0, 1428"
552,1,1,"0, 758"
553,1,1,"0, 764"
554,1,1,"0, 765"
555,1,1,"0, 773"
556,1,1,"0, 774"
557,1,1,"0, 779"
558,1;2,1;2,"0, 780;0, 226|0, 878"
559,1;8;13;14,1;1;1;1,"0, 783;0, 176;0, 917;0, 722"
560,1;6,2;1,"0, 793|0, 821;0, 468"
561,1;4;7;8;9,1;2;1;5;1,"0, 804;0, 401|0, 415;0, 1441;0, 308|0, 476|0, 723|0, 887|0, 981;0, 276"
562,1;4;7;8;11;13;17,1;1;1;3;2;1;1,"0, 807;0, 398;0, 1439;0, 473|0, 721|0, 884;0, 963|0, 1495;0, 915;0, 69"
563,1,1,"0, 810"
564,1;7;8,1;1;1,"0, 822;0, 966;0, 785"
565,1;2;4;9;10,1;1;1;1;1,"0, 825;0, 203;2, 7;0, 1055;2, 5"
566,1;8;13;19,1;1;1;2,"0, 829;0, 1019;0, 305;0, 652|0, 1348"
567,1;12,1;2,"0, 839;0, 482|0, 523"
568,1,1,"0, 846"
569,1,3,"0, 847|0, 967|0, 1004"
570,1;5;8,4;3;8,"0, 849|0, 952|0, 971|0, 1008;0, 298|0, 356|0, 492;0, 322|0, 358|0, 463|0, 689|0, 709|0, 756|0, 1009|0, 1060"
571,1;11;19,1;1;1,"0, 860;0, 133;0, 246"
572,1;2;5;8;14;19,2;4;2;6;1;3,"0, 863|0, 966;0, 319|0, 329|0, 754|0, 834;0, 354|0, 472;0, 197|0, 328|0, 685|0, 927|0, 1160|0, 1278;3, 4;0, 1026|0, 1414|0, 1608"
573,1;2;6;11;16;19,1;1;2;2;1;19,"0, 864;0, 62;0, 998|0, 1428;0, 786|0, 816;0, 90;0, 13|0, 173|0, 221|0, 313|0, 449|0, 548|0, 559|0, 760|0, 799|0, 831|0, 1000|0, 1074|0, 1107|0, 1137|0, 1249|0, 1592|0, 1651|0, 1733|0, 1846"
574,1,1,"0, 864"
575,1;6;15,1;6;1,"0, 872;0, 84|0, 675|0, 1028|0, 1216|0, 1262|0, 1377;0, 136"
576,1;2;7;8;11;12;15;16;19,1;1;1;1;2;1;1;1;5,"0, 883;0, 621;0, 425;0, 254;0, 505|0, 854;0, 142;0, 239;0, 1091;0, 836|0, 858|0, 1058|0, 1754|0, 1767"
577,1;5,1;2,"0, 891;0, 42|0, 148"
578,1,1,"0, 893"
579,1;8;10;11;19,1;1;1;1;1,"0, 897;0, 558;0, 173;0, 1214;0, 1907"
580,1;7,1;1,"0, 904;0, 501"
581,1,1,"0, 907"
582,1;2,1;1,"0, 911;0, 519"
583,1;6;12,1;1;1,"0, 913;0, 1433;0, 542"
584,1;15,1;1,"0, 914;0, 611"
585,1;4;5;6;8;10;12;15;17;18,1;1;4;1;2;2;1;1;1;2,"0, 915;0, 61;0, 449|0, 739|0, 801|0, 973;0, 846;0, 941|0, 986;0, 185|0, 476;0, 53;0, 22;0, 58;0, 226|0, 287"
586,1;13,1;2,"0, 916;0, 284|0, 888"
587,1;10,2;1,"0, 926|0, 1042;0, 1026"
588,1,1,"0, 929"
589,1;5;8,3;2;2,"0, 930|0, 990|0, 1134;0, 308|0, 503;0, 759|0, 793"
590,1,1,"0, 932"
591,1;7;8;14,1;1;1;1,"0, 934;0, 214;0, 411;0, 134"
592,1;2;5,3;1;5,"0, 941|0, 944|0, 958;0, 181;3, 3|0, 3|0, 120|0, 590|0, 629"
593,1;6;7,2;1;2,"0, 945|0, 1074;0, 465;0, 928|0, 1332"
594,1,1,"0, 947"
595,1;6;13;14;16;17,1;1;1;1;1;1,"0, 947;0, 136;0, 1024;0, 426;0, 1278;0, 61"
596,1;2;4;7;8;10;11;12;19,1;2;1;1;3;1;1;1;1,"0, 948;0, 626|0, 675;0, 317;0, 789;0, 68|0, 546|0, 820;0, 371;0, 1663;0, 23;0, 523"
597,1,2,"0, 950|0, 969"
598,1,1,"0, 960"
599,1,1,"0, 961"
600,1;13;19,1;1;3,"0, 974;0, 1238;0, 124|0, 2268|0, 2274"
601,1;3;11;14;16,1;1;1;2;2,"0, 979;0, 13;0, 1529;0, 411|0, 457;0, 531|0, 1257"
602,1;5;6;18,1;2;1;1,"0, 982;0, 710|0, 916;0, 54;0, 534"
603,1;8,1;1,"0, 991;0, 394"
604,1;10,1;1,"0, 1013;0, 258"
605,1,3,"0, 1016|0, 1026|0, 1153"
606,1;11,1;1,"0, 1017;0, 1577"
607,1;15,1;1,"0, 1020;0, 537"
608,1,1,"0, 1037"
609,1,1,"0, 1047"
610,1;13,1;1,"0, 1050;0, 729"
611,1;7;8,1;1;3,"0, 1051;0, 474;0, 624|0, 697|0, 955"
612,1,2,"0, 1058|0, 1124"
613,1,1,"0, 1059"
614,1;12,1;1,"0, 1063;0, 266"
615,1;5;7;8;11;12,1;1;1;1;1;1,"0, 1067;0, 610;0, 1176;0, 1260;0, 90;3, 0"
616,1,1,"0, 1068"
617,1;2;5;7;10;12,1;1;2;1;1;1,"0, 1077;0, 554;0, 109|0, 179;0, 1088;0, 771;0, 538"
618,1,1,"0, 1078"
619,1;5;7;8;16;18,1;1;1;1;2;1,"0, 1081;0, 631;0, 568;0, 911;3, 6|0, 1411;0, 633"
620,1;17,1;1,"0, 1085;0, 192"
621,1,1,"0, 1086"
622,1,1,"0, 1089"
623,1;2;8;10,1;1;1;1,"0, 1091;0, 531;0, 1011;0, 100"
624,1;15,1;1,"0, 1092;0, 45"
625,1,1,"0, 1095"
626,1;7,1;6,"0, 1098;0, 149|0, 295|0, 785|0, 927|0, 1183|0, 1229"
627,1,1,"0, 1099"
628,1;9,1;1,"0, 1106;0, 1205"
629,1;7,1;7,"0, 1120;0, 27|0, 539|0, 593|0, 807|0, 1047|0, 1289|0, 1300"
630,1;5;6,1;2;1,"0, 1121;0, 831|0, 835;0, 378"
631,1,1,"0, 1143"
632,1;7,1;2,"0, 1145;0, 212|0, 349"
633,1,1,"0, 1147"
634,1,1,"0, 1150"
635,1;8;9,1;4;1,"0, 1156;0, 491|0, 499|0, 593|0, 600;0, 381"
636,1;7;8;11;13;14;19,1;2;5;1;6;2;1,"0, 1157;0, 817|0, 1411;0, 221|0, 242|0, 698|0, 998|0, 1025;0, 1671;0, 232|0, 301|0, 444|0, 470|0, 822|0, 890;0, 66|0, 73;0, 1376"
637,1,1,"0, 1160"
638,1,1,"0, 1177"
639,1;8,1;1,"0, 1179;0, 614"
640,1,1,"0, 1182"
641,1;9,2;6,"0, 1183|0, 1208;0, 607|0, 655|0, 726|0, 789|0, 845|0, 1066"
642,1;2;8;9;12;18,2;6;1;12;1;1,"0, 1184|0, 1209;0, 77|0, 84|0, 137|0, 172|0, 905|0, 944;0, 914;0, 148|0, 179|0, 200|0, 424|0, 608|0, 656|0, 727|0, 775|0, 790|0, 846|0, 1067|0, 1158;0, 333;0, 182"
643,1;14,1;1,"0, 1191;0, 707"
644,1;15,1;1,"0, 1192;0, 607"
645,1;8;10;12,1;3;1;1,"0, 1197;0, 171|0, 200|0, 330;0, 494;0, 414"
646,1;14,1;1,"0, 1200;0, 67"
647,1,1,"0, 1204"
648,1,1,"0, 1206"
649,1,1,"0, 1216"
650,1;11;13;14;18;19,1;6;1;1;1;9,"0, 1224;0, 8|0, 44|0, 803|0, 819|0, 1532|0, 1552;0, 1242;0, 611;0, 628;0, 107|0, 157|0, 197|0, 396|0, 485|0, 893|0, 1928|0, 2155|0, 2292"
651,1,1,"0, 1226"
652,1,1,"0, 1227"
653,1,1,"1, 1"
654,1,1,"1, 2"
655,2;4;8;9;11;13;14,6;1;1;1;1;2;9,"3, 0|0, 0|0, 866|0, 921|0, 981|0, 1002;0, 458;0, 625;0, 827;0, 941;0, 270|0, 546;0, 3|0, 100|0, 126|0, 143|0, 210|0, 295|0, 332|0, 336|0, 601"
656,2,8,"3, 2|0, 2|0, 69|0, 215|0, 250|0, 307|0, 839|0, 925"
657,2;7;15;19,11;3;1;1,"0, 5|0, 26|0, 305|0, 566|0, 741|0, 763|0, 781|0, 923|0, 1009|0, 1023|0, 1026;0, 343|0, 533|0, 985;0, 352;0, 2240"
658,2,1,"0, 20"
659,2,1,"0, 20"
660,2,1,"0, 21"
661,2;6;10,6;1;2,"0, 31|0, 275|0, 511|0, 873|0, 947|0, 1029;0, 309;0, 323|0, 557"
662,2;8,1;1,"0, 35;0, 605"
663,2;4;6;7;9;11;13;14;15;16;17;18,1;2;2;2;4;1;5;6;1;4;1;5,"0, 42;0, 318|0, 362;0, 967|0, 1045;0, 1209|0, 1312;0, 31|0, 644|0, 1046|0, 1283;0, 667;0, 57|0, 598|0, 613|0, 767|0, 1044;0, 441|0, 508|0, 528|0, 557|0, 621|0, 789;0, 585;0, 540|0, 647|0, 667|0, 1109;0, 13;3, 17|0, 17|0, 217|0, 234|0, 317"
664,2;8;11;19,2;1;2;1,"0, 44|0, 111;0, 905;3, 3|0, 23;0, 1279"
665,2,4,"0, 46|0, 105|0, 113|0, 263"
666,2;6;10;11;18;19,1;8;1;1;1;12,"0, 54;0, 47|0, 334|0, 485|0, 830|0, 894|0, 924|0, 1029|0, 1122;0, 667;0, 393;0, 43;0, 75|0, 105|0, 121|0, 217|0, 891|0, 1300|0, 1523|0, 1589|0, 1980|0, 1991|0, 2153|0, 2280"
667,2;6;10;11;13;16;19,1;27;3;6;1;4;5,"0, 56;3, 10|0, 10|0, 41|0, 526|0, 547|0, 567|0, 631|0, 650|0, 766|0, 782|0, 834|0, 873|0, 892|0, 915|0, 926|0, 989|0, 1004|0, 1018|0, 1118|0, 1143|0, 1214|0, 1254|0, 1278|0, 1381|0, 1414|0, 1465|2, 1;0, 623|0, 630|0, 669;0, 119|0, 523|0, 548|0, 867|0, 1252|2, 10;0, 8;0, 725|0, 1473|0, 1536|0, 1615;0, 235|0, 928|0, 1815|0, 1924|0, 2191"
668,2;16,1;2,"0, 59;0, 578|0, 621"
669,2;5;6;18;19,1;2;1;7;1,"0, 60;0, 453|0, 499;0, 449;3, 1|0, 1|0, 76|0, 224|0, 400|0, 457|0, 542;0, 147"
670,2;5;6;19,1;1;3;2,"0, 61;0, 475;0, 87|0, 392|0, 450;0, 148|0, 1251"
671,2;6;11;14;16;19,1;3;2;1;1;4,"0, 65;0, 555|0, 1244|0, 1341;0, 391|0, 1527;0, 677;0, 1238;0, 27|0, 881|0, 1128|0, 1304"
672,2,14,"0, 76|0, 147|0, 171|0, 187|0, 279|0, 291|0, 410|0, 430|0, 478|0, 565|0, 740|0, 748|0, 756|0, 770"
673,2,2,"0, 83|0, 904"
674,2,1,"0, 89"
675,2;9;10;11;13,1;3;3;4;1,"0, 90;0, 79|0, 195|0, 461;0, 537|0, 658|0, 829;0, 277|0, 1209|0, 1408|0, 1500;0, 170"
676,2,1,"0, 94"
677,2;13,1;1,"0, 108;0, 343"
678,2;7;10,3;1;1,"0, 114|0, 457|0, 539;0, 1294;0, 688"
679,2;6;7,1;2;1,"0, 117;0, 1180|0, 1430;0, 1240"
680,2;13,1;1,"0, 118;0, 41"
681,2,2,"0, 127|0, 175"
682,2,1,"0, 129"
683,2;5;8;13;18;19,1;3;3;1;1;4,"0, 130;0, 518|0, 527|0, 542;0, 708|0, 866|0, 1312;0, 1101;0, 473;0, 74|0, 1299|0, 1338|0, 1358"
684,2;5;7;12,1;14;3;1,"0, 132;3, 2|0, 2|0, 35|0, 119|0, 197|0, 406|0, 463|0, 504|0, 589|0, 634|0, 753|0, 774|0, 798|0, 828;0, 101|0, 1136|0, 1447;0, 284"
685,2;9,1;1,"0, 139;0, 135"
686,2,1,"0, 140"
687,2,1,"0, 142"
688,2,1,"0, 144"
689,2;7;9;19,1;1;2;1,"0, 150;0, 46;0, 237|0, 1092;0, 452"
690,2;7,1;23,"0, 155;0, 36|0, 57|0, 225|0, 230|0, 363|0, 396|0, 413|0, 422|0, 441|0, 458|0, 469|0, 508|0, 553|0, 585|0, 638|0, 701|0, 734|0, 747|0, 775|0, 794|0, 829|0, 1043|0, 1067"
691,2;13,1;1,"0, 158;0, 112"
692,2,1,"0, 159"
693,2,1,"0, 160"
694,2;4,1;2,"0, 161;0, 447|0, 455"
695,2;9;10;11;18;19,1;5;1;1;1;14,"0, 164;0, 226|0, 690|0, 948|0, 971|0, 1061;0, 437;0, 1343;0, 323;0, 392|0, 650|0, 827|0, 1031|0, 1156|0, 1191|0, 1219|0, 1242|0, 1318|0, 1407|0, 1675|0, 1934|0, 1941|0, 1959"
696,2,1,"0, 176"
697,2,1,"0, 182"
698,2;16,2;1,"0, 185|0, 268;0, 17"
699,2;9,3;1,"0, 188|0, 208|0, 292;0, 1186"
700,2;5;12;14,1;1;1;1,"0, 202;0, 632;0, 297;0, 640"
701,2;11;13;16,1;2;1;2,"0, 209;0, 424|0, 577;0, 927;0, 746|0, 757"
702,2,1,"0, 212"
703,2,2,"0, 219|0, 876"
704,2,1,"0, 221"
705,2;8;13;15,1;3;1;1,"0, 222;0, 301|0, 482|0, 521;0, 64;0, 340"
706,2;10;16,1;2;2,"0, 224;0, 92|0, 714;0, 1089|0, 1480"
707,2;19,1;1,"0, 227;0, 472"
708,2,1,"0, 230"
709,2,1,"0, 243"
710,2,3,"0, 244|0, 289|0, 300"
711,2;16,2;3,"0, 254|0, 302;0, 842|0, 1406|0, 1513"
712,2,1,"0, 255"
713,2;12,1;1,"0, 261;0, 212"
714,2,2,"0, 264|0, 324"
715,2,1,"0, 265"
716,2;13,3;2,"0, 280|0, 749|0, 928;0, 372|0, 466"
717,2;8,1;1,"0, 281;0, 443"
718,2,1,"0, 286"
719,2,2,"0, 293|0, 309"
720,2;8;9;14,2;2;1;1,"0, 296|0, 858;0, 77|0, 837;0, 218;0, 738"
721,2;6;7;9;12;13;14;19,6;1;2;6;1;5;1;7,"0, 298|0, 421|0, 479|0, 528|0, 885|0, 898;0, 607;0, 631|0, 764;0, 407|0, 459|0, 684|0, 904|0, 968|0, 1016;0, 86;0, 304|0, 452|0, 455|0, 481|0, 575;0, 46;3, 3|0, 205|0, 404|0, 426|0, 1081|0, 1125|0, 2289"
722,2,1,"0, 303"
723,2;8,1;2,"0, 312;0, 428|0, 453"
724,2;7;8;13;18;19,1;1;1;2;4;2,"0, 314;0, 1307;0, 1065;0, 431|0, 932;3, 3|0, 3|0, 197|0, 293;0, 1584|0, 2275"
725,2;6;7;9;10;13;15,2;1;1;3;2;1;2,"0, 316|0, 396;0, 215;0, 608;0, 85|0, 97|0, 613;0, 227|0, 237;0, 1219;0, 152|0, 356"
726,2;4;5;6;9;10;11;13;15;18;19,1;3;2;3;2;3;2;1;1;5;3,"0, 327;0, 67|0, 220|0, 334;0, 578|0, 679;0, 533|0, 542|0, 564;0, 977|0, 1281;0, 602|0, 933|0, 1033;0, 228|0, 299;0, 179;0, 118;0, 52|0, 263|0, 266|0, 353|0, 395;0, 436|0, 1536|0, 1824"
727,2,1,"0, 331"
728,2;11,12;2,"0, 333|0, 368|0, 527|0, 623|0, 647|0, 698|0, 708|0, 793|0, 797|0, 807|0, 823|0, 828;0, 1328|0, 1334"
729,2;11;13;19,1;7;9;3,"0, 340;0, 344|0, 372|0, 383|0, 410|0, 1326|0, 1332|0, 1473;0, 138|0, 160|0, 497|0, 700|0, 747|0, 865|0, 1000|0, 1137|0, 1166;0, 645|0, 668|0, 1090"
730,2,1,"0, 341"
731,2;9;19,1;2;1,"0, 344;0, 129|0, 1214;0, 1800"
732,2;5;6;8;15,1;1;1;1;1,"0, 347;0, 748;0, 902;0, 351;0, 82"
733,2,1,"0, 348"
734,2,1,"0, 351"
735,2,1,"0, 353"
736,2,1,"0, 356"
737,2,1,"0, 359"
738,2,1,"0, 360"
739,2,1,"0, 361"
740,2;19,1;1,"0, 365;0, 373"
741,2;4;10;12;18;19,1;4;1;1;1;2,"0, 371;0, 228|0, 280|0, 341|0, 380;0, 277;0, 113;0, 107;0, 1288|0, 1587"
742,2;6;15,1;2;1,"0, 374;0, 604|0, 1084;0, 34"
743,2;5;6;7;10;11;16;18,1;1;3;1;1;1;11;1,"0, 379;0, 811;0, 405|0, 508|0, 1349;0, 849;0, 977;0, 1589;0, 24|0, 116|0, 316|0, 608|0, 1178|0, 1186|0, 1211|0, 1256|0, 1353|0, 1377|0, 1571;0, 470"
744,2;5;10;11;13;19,1;1;1;1;2;3,"0, 381;0, 812;0, 979;0, 1452;0, 505|0, 756;0, 169|0, 2233|0, 2270"
745,2;7;8;13;15;19,1;2;1;1;1;5,"0, 389;0, 698|0, 739;0, 1210;0, 813;0, 355;0, 1494|0, 1554|0, 1557|0, 1580|0, 1742"
746,2,1,"0, 397"
747,2;8;17;19,1;1;1;1,"0, 399;0, 1064;0, 11;0, 1451"
748,2;8;11,1;1;1,"0, 400;0, 34;0, 1502"
749,2,1,"0, 402"
750,2,1,"0, 404"
751,2;10;14;17,1;1;1;1,"0, 406;0, 1029;0, 364;0, 144"
752,2;8;11;13,4;1;1;2,"0, 411|0, 482|0, 771|0, 771;0, 316;0, 1207;0, 55|0, 572"
753,2,1,"0, 412"
754,2;8;19,1;1;1,"0, 414;0, 239;0, 654"
755,2,2,"0, 416|0, 521"
756,2,1,"0, 426"
757,2,3,"0, 427|0, 486|0, 551"
758,2;4;13,1;1;1,"0, 431;0, 411;0, 426"
759,2;7,1;1,"0, 434;0, 1114"
760,2,1,"0, 436"
761,2,1,"0, 438"
762,2,1,"0, 438"
763,2;4;8;14;19,1;1;1;1;1,"0, 440;0, 327;0, 766;0, 382;0, 936"
764,2;5,2;1,"0, 449|0, 517;0, 350"
765,2;19,2;1,"0, 459|0, 476;0, 1019"
766,2,2,"0, 463|0, 469"
767,2;4;14;15,3;1;1;1,"0, 466|0, 500|0, 596;0, 419;0, 318;0, 32"
768,2,1,"0, 472"
769,2,1,"0, 474"
770,2,3,"0, 484|0, 940|0, 960"
771,2;7;9;10,1;1;2;1,"0, 489;0, 565;0, 234|0, 1225;0, 139"
772,2,2,"0, 495|0, 784"
773,2,1,"0, 499"
774,2;4;6;14,1;1;2;4,"0, 533;0, 287;0, 639|0, 1055;0, 247|0, 266|0, 277|0, 554"
775,2;15;18,1;1;2,"0, 543;0, 481;0, 233|0, 426"
776,2;4;18,1;1;1,"0, 549;0, 462;0, 39"
777,2;6;9;11;19,1;1;3;1;1,"0, 555;0, 723;0, 94|0, 465|0, 596;0, 59;0, 1638"
778,2;16;17,1;2;1,"0, 559;0, 693|0, 761;0, 33"
779,2,2,"0, 564|0, 739"
780,2,1,"0, 570"
781,2,1,"0, 579"
782,2;11;13;15;19,2;2;1;1;3,"0, 582|0, 594;0, 232|0, 480;0, 1121;0, 251;0, 869|0, 1808|0, 2156"
783,2,1,"0, 583"
784,2,2,"0, 585|0, 590"
785,2,1,"0, 589"
786,2,1,"0, 595"
787,2,3,"0, 599|0, 617|0, 641"
788,2;6;7;9;11;13;15;16;18;19,2;1;1;1;7;1;3;5;1;2,"0, 601|0, 665;0, 809;0, 65;0, 1250;0, 218|0, 268|0, 338|0, 563|0, 1118|0, 1283|0, 1616;0, 244;0, 72|0, 261|0, 500;0, 152|0, 765|0, 778|0, 1388|0, 1399;0, 309;0, 328|0, 2245"
789,2;8,4;2,"0, 606|0, 933|0, 971|0, 1025;0, 427|0, 452"
790,2;10,1;1,"0, 607;0, 364"
791,2,1,"0, 614"
792,2;18,1;1,"0, 620;0, 544"
793,2;9;14;15;19,1;6;2;1;1,"0, 622;0, 16|0, 36|0, 126|0, 468|0, 590|0, 756;0, 159|0, 818;0, 1;0, 1262"
794,2,2,"0, 624|0, 709"
795,2,1,"0, 632"
796,2;6;15;19,1;1;2;1,"0, 635;0, 763;0, 168|0, 378;0, 539"
797,2,3,"0, 638|0, 808|0, 824"
798,2;19,2;1,"0, 646|0, 697;0, 215"
799,2,2,"0, 648|0, 668"
800,2,1,"0, 651"
801,2,1,"0, 652"
802,2,2,"0, 656|0, 671"
803,2;3;10;19,1;1;1;2,"0, 658;3, 1;0, 723;0, 1490|0, 1915"
804,2;6;8;9;10;11;14;15;16;19,1;2;1;1;3;2;2;1;3;2,"0, 673;0, 931|0, 1322;0, 1365;0, 286;0, 46|0, 971|0, 988;0, 173|0, 1051;0, 243|0, 550;0, 221;0, 977|0, 999|0, 1130;0, 1475|0, 2133"
805,2;5;11;13,1;2;1;1,"0, 677;0, 400|0, 975;0, 1294;0, 361"
806,2,1,"0, 682"
807,2;6;8;13;15;16;18,1;1;3;2;2;1;1,"0, 684;0, 329;0, 588|0, 594|0, 800;0, 537|0, 1160;0, 283|0, 483;0, 251;0, 56"
808,2;19,1;1,"0, 688;0, 1498"
809,2,2,"0, 691|0, 789"
810,2,1,"0, 704"
811,2;5,1;1,"0, 705;0, 303"
812,2;5;11;18,2;1;17;1,"0, 715|0, 764;0, 934;3, 1|0, 12|0, 55|0, 99|0, 157|0, 245|0, 265|0, 416|0, 565|0, 825|0, 1044|0, 1175|0, 1190|0, 1268|0, 1558|0, 1610|0, 1629;0, 272"
813,2,1,"0, 717"
814,2;8;12;16,1;1;1;1,"0, 721;0, 1001;0, 518;0, 1358"
815,2;18;19,1;1;1,"0, 728;0, 381;0, 1390"
816,2,1,"0, 730"
817,2;9;19,1;2;2,"0, 732;0, 777|0, 815;0, 1471|0, 2130"
818,2,1,"0, 734"
819,2;13,2;1,"0, 736|0, 795;0, 514"
820,2;8,1;3,"0, 746;0, 381|0, 1052|2, 2"
821,2,1,"0, 751"
822,2;7;11;14;19,1;2;6;1;1,"0, 757;0, 819|0, 1267;0, 25|0, 35|0, 253|0, 1215|0, 1619|0, 1661;0, 686;0, 2115"
823,2,1,"0, 760"
824,2;6;7,1;1;1,"0, 767;0, 1161;0, 980"
825,2;6;9;11;12;19,2;4;1;1;1;1,"0, 776|0, 785;0, 993|0, 1022|0, 1219|0, 1411;0, 1050;0, 406;0, 504;0, 1816"
826,2;5;7;9;10;14;16;18,1;1;2;1;1;1;1;1,"0, 778;0, 637;0, 478|0, 1094;0, 511;0, 114;0, 357;0, 287;0, 375"
827,2;6;7;9;11;13;19,1;2;1;1;1;1;3,"0, 786;0, 964|0, 1138;0, 761;0, 427;0, 847;0, 928;0, 779|0, 1480|0, 1903"
828,2,1,"0, 790"
829,2,1,"0, 798"
830,2,2,"0, 806|0, 830"
831,2,1,"0, 814"
832,2;9,1;1,"0, 816;0, 131"
833,2;6;8;16,1;2;1;2,"0, 822;0, 975|0, 984;0, 113;0, 587|0, 1074"
834,2;11;13;14,1;1;1;1,"0, 835;0, 1009;0, 827;0, 657"
835,2;9,1;1,"0, 845;0, 493"
836,2,1,"0, 852"
837,2,1,"0, 853"
838,2;18,1;1,"0, 860;0, 312"
839,2,1,"0, 862"
840,2,1,"0, 862"
841,2,2,"0, 863|0, 894"
842,2,1,"0, 867"
843,2;6;7;8;14;16,1;2;1;1;1;1,"0, 870;0, 330|0, 1393;0, 1260;0, 1188;0, 649;0, 276"
844,2,1,"0, 875"
845,2,1,"0, 875"
846,2,1,"0, 890"
847,2,1,"0, 899"
848,2;13,1;1,"0, 901;0, 461"
849,2,1,"0, 903"
850,2,1,"0, 908"
851,2,1,"0, 915"
852,2,1,"0, 917"
853,2;13,1;1,"0, 918;0, 543"
854,2;9,1;1,"0, 936;0, 344"
855,2;14,1;1,"0, 937;0, 741"
856,2,1,"0, 942"
857,2;13,1;1,"0, 949;0, 1218"
858,2,1,"0, 952"
859,2,1,"0, 953"
860,2;9;12,1;1;1,"0, 964;0, 866;0, 549"
861,2,1,"0, 965"
862,2,1,"0, 968"
863,2;10,1;1,"0, 972;0, 180"
864,2;6;10;11;14;16;19,1;3;1;5;2;1;11,"0, 978;0, 68|0, 1163|0, 1165;0, 148;0, 357|0, 481|0, 506|0, 595|0, 635;0, 77|0, 257;0, 708;0, 729|0, 786|0, 913|0, 1067|0, 1173|0, 1208|0, 1380|0, 1383|0, 1385|0, 1441|0, 1455"
865,2;9,1;1,"0, 984;0, 934"
866,2,1,"0, 985"
867,2;10;13;19,1;1;2;1,"0, 988;0, 876;0, 556|0, 1079;0, 996"
868,2,1,"0, 991"
869,2,1,"0, 993"
870,2,1,"0, 994"
871,2,1,"0, 995"
872,2;9,1;1,"0, 996;0, 981"
873,2;7;9;13,1;1;1;1,"0, 1004;0, 1227;0, 625;0, 464"
874,2,1,"0, 1017"
875,2,1,"0, 1022"
876,2,1,"0, 1032"
877,2,1,"2, 1"
878,2;8;12;15,1;2;1;1,"2, 10;0, 964|2, 12;2, 7;2, 7"
879,3;9,1;1,"3, 2;0, 475"
880,3,1,"0, 0"
881,3,1,"0, 3"
882,3;7;9,1;3;2,"0, 7;0, 936|0, 940|0, 957;0, 363|0, 379"
883,3;6;11;17,1;2;1;1,"0, 9;0, 745|0, 1363;0, 1046;0, 14"
884,3,1,"0, 16"
885,3,1,"0, 18"
886,3;6;7;9;10;14;18;19,1;3;3;1;1;1;1;2,"0, 20;0, 322|0, 672|0, 1265;0, 195|0, 309|0, 804;0, 1330;0, 362;0, 327;0, 35;0, 1083|0, 2286"
887,3,1,"1, 1"
888,3,1,"1, 2"
889,4,3,"3, 0|0, 19|0, 198"
890,4,8,"3, 2|0, 26|0, 158|0, 171|0, 185|0, 244|0, 349|0, 468"
